player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"Rayan",nhXZL_Cydv,2026-05-08T06:26:17.605Z,2026-05-08T07:15:35.505Z,3000,3950,0,950
"Jason",XKcqCJfaWe,2026-05-08T05:59:09.765Z,2026-05-08T07:15:40.499Z,2500,9050,0,6550
"Rayan",nhXZL_Cydv,2026-05-08T05:55:55.541Z,2026-05-08T06:26:04.798Z,2500,0,0,-2500
"Gabe",2ethfTEhxK,2026-05-08T05:55:55.538Z,2026-05-08T07:06:11.577Z,5000,0,0,-5000
