player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,nit_escrow,net
"Rayan",nhXZL_Cydv,2026-08-25T03:17:54.603Z,2026-08-25T04:33:54.641Z,2000,2008,0,0,8
"BransonW",9fUimZRoJC,2026-08-25T02:59:32.871Z,2026-08-25T04:33:46.279Z,4000,0,0,0,-4000
"Sul",thk9cMWm9U,2026-08-25T01:42:51.624Z,,13000,,9557,0,-3443
"rowan",GthBpPSqaK,2026-08-25T01:42:51.620Z,,2000,,9435,0,7435
