entry,at,order
"-- starting hand #591 (id: lkrwsosba4d2)  No Limit Texas Hold'em (dealer: ""Dihctor Wemb @ GO72Iwd2XL"") --",2026-09-20T03:55:25.260Z,178987652526000
"-- ending hand #590 --",2026-09-20T03:55:19.348Z,178987651934802
"""jahan 2 @ iacG4hF18c"" collected 0.50 from pot",2026-09-20T03:55:19.348Z,178987651934801
"Uncalled bet of 0.25 returned to ""jahan 2 @ iacG4hF18c""",2026-09-20T03:55:19.348Z,178987651934800
"""Dihctor Wemb @ GO72Iwd2XL"" folds",2026-09-20T03:55:18.504Z,178987651850400
"""Binkputer @ iNHBFVRnIS"" folds",2026-09-20T03:55:17.612Z,178987651761200
"""jahan 2 @ iacG4hF18c"" posts a big blind of 0.50",2026-09-20T03:55:15.451Z,178987651545106
"""Dihctor Wemb @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-20T03:55:15.451Z,178987651545105
"Player stacks: #2 ""jahan 2 @ iacG4hF18c"" (176.01) | #3 ""Binkputer @ iNHBFVRnIS"" (168.37) | #4 ""Dihctor Wemb @ GO72Iwd2XL"" (455.59)",2026-09-20T03:55:15.451Z,178987651545101
"-- starting hand #590 (id: ugmzlmxqliov)  No Limit Texas Hold'em (dealer: ""Binkputer @ iNHBFVRnIS"") --",2026-09-20T03:55:15.451Z,178987651545100
"-- ending hand #589 --",2026-09-20T03:55:12.452Z,178987651245202
"""Dihctor Wemb @ GO72Iwd2XL"" collected 0.50 from pot",2026-09-20T03:55:12.452Z,178987651245201
"Uncalled bet of 0.25 returned to ""Dihctor Wemb @ GO72Iwd2XL""",2026-09-20T03:55:12.452Z,178987651245200
"""Binkputer @ iNHBFVRnIS"" folds",2026-09-20T03:55:11.645Z,178987651164500
"""jahan 2 @ iacG4hF18c"" folds",2026-09-20T03:55:09.825Z,178987650982500
"""Dihctor Wemb @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-20T03:55:08.529Z,178987650852906
"""Binkputer @ iNHBFVRnIS"" posts a small blind of 0.25",2026-09-20T03:55:08.529Z,178987650852905
