entry,at,order
"""24242424242424 @ DRSv3IR7B7"" posts a big blind of 0.50",2026-09-23T04:24:29.944Z,179013746994405
"""Dihh @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-23T04:24:29.944Z,179013746994404
"Player stacks: #2 ""Dihh @ GO72Iwd2XL"" (196.89) | #6 ""24242424242424 @ DRSv3IR7B7"" (1084.39)",2026-09-23T04:24:29.944Z,179013746994401
"-- starting hand #1031 (id: kay0swsy5ksb)  No Limit Texas Hold'em (dealer: ""Dihh @ GO72Iwd2XL"") --",2026-09-23T04:24:29.944Z,179013746994400
"-- ending hand #1030 --",2026-09-23T04:24:24.012Z,179013746401202
"""Dihh @ GO72Iwd2XL"" collected 5.00 from pot",2026-09-23T04:24:24.012Z,179013746401201
"Uncalled bet of 5.00 returned to ""Dihh @ GO72Iwd2XL""",2026-09-23T04:24:24.012Z,179013746401200
"""24242424242424 @ DRSv3IR7B7"" folds",2026-09-23T04:24:23.200Z,179013746320000
"""Dihh @ GO72Iwd2XL"" bets 5.00",2026-09-23T04:24:22.219Z,179013746221900
"Flop:  [A♣, 10♥, A♠]",2026-09-23T04:24:19.338Z,179013745933800
"""24242424242424 @ DRSv3IR7B7"" calls 2.50",2026-09-23T04:24:18.442Z,179013745844200
"""Dihh @ GO72Iwd2XL"" raises to 2.50",2026-09-23T04:24:15.970Z,179013745597000
"""24242424242424 @ DRSv3IR7B7"" calls 0.50",2026-09-23T04:24:07.676Z,179013744767600
"""Dihh @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-23T04:24:05.994Z,179013744599405
"""24242424242424 @ DRSv3IR7B7"" posts a small blind of 0.25",2026-09-23T04:24:05.994Z,179013744599404
"Player stacks: #2 ""Dihh @ GO72Iwd2XL"" (194.39) | #6 ""24242424242424 @ DRSv3IR7B7"" (1086.89)",2026-09-23T04:24:05.994Z,179013744599401
"-- starting hand #1030 (id: imppoxn6i43e)  No Limit Texas Hold'em (dealer: ""24242424242424 @ DRSv3IR7B7"") --",2026-09-23T04:24:05.994Z,179013744599400
"-- ending hand #1029 --",2026-09-23T04:23:59.971Z,179013743997103
"""24242424242424 @ DRSv3IR7B7"" collected 22.50 from pot with Two Pair, 8's & 4's (combination: A♥, 4♦, 4♠, 8♠, 8♣)",2026-09-23T04:23:59.971Z,179013743997102
"""24242424242424 @ DRSv3IR7B7"" shows a 8♠, 4♦.",2026-09-23T04:23:59.971Z,179013743997101
"""Dihh @ GO72Iwd2XL"" shows a Q♥, 3♥.",2026-09-23T04:23:59.971Z,179013743997100
"""Dihh @ GO72Iwd2XL"" checks",2026-09-23T04:23:59.077Z,179013743907700
"""24242424242424 @ DRSv3IR7B7"" checks",2026-09-23T04:23:57.315Z,179013743731500
"River: 4♠, 3♠, 7♥, A♥ [8♣]",2026-09-23T04:23:56.432Z,179013743643200
"""24242424242424 @ DRSv3IR7B7"" calls 7.50",2026-09-23T04:23:55.626Z,179013743562600
"""Dihh @ GO72Iwd2XL"" bets 7.50",2026-09-23T04:23:54.303Z,179013743430300
"""24242424242424 @ DRSv3IR7B7"" checks",2026-09-23T04:23:50.660Z,179013743066000
"Turn: 4♠, 3♠, 7♥ [A♥]",2026-09-23T04:23:49.966Z,179013742996600
"""24242424242424 @ DRSv3IR7B7"" calls 2.25",2026-09-23T04:23:49.065Z,179013742906500
"""Dihh @ GO72Iwd2XL"" bets 2.25",2026-09-23T04:23:47.804Z,179013742780400
"""24242424242424 @ DRSv3IR7B7"" checks",2026-09-23T04:23:43.960Z,179013742396000
"Flop:  [4♠, 3♠, 7♥]",2026-09-23T04:23:42.951Z,179013742295100
