entry,at,order
"The player ""Rayan @ nhXZL_Cydv"" stand up with the stack of 363.14.",2026-09-15T05:07:11.145Z,178944883114500
"The player ""Rayan @ nhXZL_Cydv"" sit back with the stack of 363.14.",2026-09-15T05:06:47.298Z,178944880729800
"The player ""jahan @ iacG4hF18c"" stand up with the stack of 105.22.",2026-09-15T05:04:20.284Z,178944866028400
"The player ""R Y A N @ GO72Iwd2XL"" stand up with the stack of 441.76.",2026-09-15T05:03:52.277Z,178944863227700
"-- ending hand #1279 --",2026-09-15T05:03:46.348Z,178944862634802
"""jahan @ iacG4hF18c"" collected 1.00 from pot",2026-09-15T05:03:46.348Z,178944862634801
"Uncalled bet of 1.50 returned to ""jahan @ iacG4hF18c""",2026-09-15T05:03:46.348Z,178944862634800
"""R Y A N @ GO72Iwd2XL"" folds",2026-09-15T05:03:45.507Z,178944862550700
"""jahan @ iacG4hF18c"" raises to 2.00",2026-09-15T05:03:44.465Z,178944862446500
"""R Y A N @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-15T05:03:36.857Z,178944861685706
"""jahan @ iacG4hF18c"" posts a small blind of 0.25",2026-09-15T05:03:36.857Z,178944861685705
"Player stacks: #3 ""jahan @ iacG4hF18c"" (104.72) | #9 ""R Y A N @ GO72Iwd2XL"" (442.26)",2026-09-15T05:03:36.857Z,178944861685702
"-- starting hand #1279 (id: v9skrhygraxt)  No Limit Texas Hold'em (dealer: ""jahan @ iacG4hF18c"") --",2026-09-15T05:03:36.857Z,178944861685701
"The player ""ṡul @ 6D7s410Ucp"" quits the game with a stack of 0.00.",2026-09-15T05:03:36.857Z,178944861685700
"The player ""ṡul @ 6D7s410Ucp"" passed the room ownership to ""R Y A N @ GO72Iwd2XL"".",2026-09-15T05:03:35.396Z,178944861539600
"Asking to busted players the rebuy decision.",2026-09-15T05:03:34.485Z,178944861448500
"-- ending hand #1278 --",2026-09-15T05:03:28.471Z,178944860847101
"""R Y A N @ GO72Iwd2XL"" collected 184.21 from pot with Pair, A's (combination: 7♠, 8♣, 10♦, A♦, A♥)",2026-09-15T05:03:28.471Z,178944860847100
"River: 7♠, 10♦, 8♣, 5♥ [6♥]",2026-09-15T05:03:24.455Z,178944860445500
"""R Y A N @ GO72Iwd2XL"" shows a A♦, A♥.",2026-09-15T05:03:20.391Z,178944860039101
"""ṡul @ 6D7s410Ucp"" shows a K♥.",2026-09-15T05:03:20.391Z,178944860039100
"""ṡul @ 6D7s410Ucp"" shows a 10♥.",2026-09-15T05:03:19.822Z,178944859982200
"Some players choose to not run it twice.",2026-09-15T05:03:19.514Z,178944859951401
"""R Y A N @ GO72Iwd2XL"" chooses to not run it twice.",2026-09-15T05:03:19.514Z,178944859951400
"Remaining players decide whether to run it twice.",2026-09-15T05:03:18.436Z,178944859843601
"""R Y A N @ GO72Iwd2XL"" calls 64.98",2026-09-15T05:03:18.436Z,178944859843600
"""ṡul @ 6D7s410Ucp"" raises to 64.98 and go all in",2026-09-15T05:03:17.253Z,178944859725300
"""R Y A N @ GO72Iwd2XL"" bets 25.00",2026-09-15T05:03:15.441Z,178944859544100
"""ṡul @ 6D7s410Ucp"" checks",2026-09-15T05:03:10.691Z,178944859069100
"Turn: 7♠, 10♦, 8♣ [5♥]",2026-09-15T05:03:09.386Z,178944858938600
"""ṡul @ 6D7s410Ucp"" calls 15.00",2026-09-15T05:03:08.463Z,178944858846300
"""R Y A N @ GO72Iwd2XL"" bets 15.00",2026-09-15T05:03:07.233Z,178944858723300
"""ṡul @ 6D7s410Ucp"" checks",2026-09-15T05:03:03.156Z,178944858315600
"Flop:  [7♠, 10♦, 8♣]",2026-09-15T05:02:59.755Z,178944857975500
"""ṡul @ 6D7s410Ucp"" calls 12.00",2026-09-15T05:02:58.903Z,178944857890300
"""R Y A N @ GO72Iwd2XL"" raises to 12.00",2026-09-15T05:02:57.972Z,178944857797200
"""ṡul @ 6D7s410Ucp"" raises to 6.00",2026-09-15T05:02:53.689Z,178944857368900
"""jahan @ iacG4hF18c"" folds",2026-09-15T05:02:51.011Z,178944857101100
"""R Y A N @ GO72Iwd2XL"" raises to 2.00",2026-09-15T05:02:50.171Z,178944857017100
"""ṡul @ 6D7s410Ucp"" posts a big blind of 0.50",2026-09-15T05:02:47.098Z,178944856709806
"""jahan @ iacG4hF18c"" posts a small blind of 0.25",2026-09-15T05:02:47.098Z,178944856709805
"Player stacks: #3 ""jahan @ iacG4hF18c"" (104.97) | #8 ""ṡul @ 6D7s410Ucp"" (91.98) | #9 ""R Y A N @ GO72Iwd2XL"" (350.03)",2026-09-15T05:02:47.098Z,178944856709801
"-- starting hand #1278 (id: vncobffdje0b)  No Limit Texas Hold'em (dealer: ""R Y A N @ GO72Iwd2XL"") --",2026-09-15T05:02:47.098Z,178944856709800
"-- ending hand #1277 --",2026-09-15T05:02:41.173Z,178944856117302
"""R Y A N @ GO72Iwd2XL"" collected 1.00 from pot",2026-09-15T05:02:41.173Z,178944856117301
"Uncalled bet of 1.50 returned to ""R Y A N @ GO72Iwd2XL""",2026-09-15T05:02:41.173Z,178944856117300
"""jahan @ iacG4hF18c"" folds",2026-09-15T05:02:40.343Z,178944856034300
"""R Y A N @ GO72Iwd2XL"" raises to 2.00",2026-09-15T05:02:38.705Z,178944855870500
"""ṡul @ 6D7s410Ucp"" folds",2026-09-15T05:02:36.088Z,178944855608800
"""jahan @ iacG4hF18c"" posts a big blind of 0.50",2026-09-15T05:02:34.882Z,178944855488206
"""R Y A N @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-15T05:02:34.882Z,178944855488205
"Player stacks: #3 ""jahan @ iacG4hF18c"" (105.47) | #8 ""ṡul @ 6D7s410Ucp"" (91.98) | #9 ""R Y A N @ GO72Iwd2XL"" (349.53)",2026-09-15T05:02:34.882Z,178944855488201
"-- starting hand #1277 (id: 8cyhnhtcitvu)  No Limit Texas Hold'em (dealer: ""ṡul @ 6D7s410Ucp"") --",2026-09-15T05:02:34.882Z,178944855488200
"-- ending hand #1276 --",2026-09-15T05:02:28.967Z,178944854896701
"""jahan @ iacG4hF18c"" collected 1.25 from pot",2026-09-15T05:02:28.967Z,178944854896700
"""R Y A N @ GO72Iwd2XL"" folds",2026-09-15T05:02:28.136Z,178944854813600
"""ṡul @ 6D7s410Ucp"" folds",2026-09-15T05:02:27.207Z,178944854720700
"""jahan @ iacG4hF18c"" calls 0.50",2026-09-15T05:02:23.471Z,178944854347100
"""R Y A N @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-15T05:02:22.475Z,178944854247506
"""ṡul @ 6D7s410Ucp"" posts a small blind of 0.25",2026-09-15T05:02:22.475Z,178944854247505
"Player stacks: #3 ""jahan @ iacG4hF18c"" (104.72) | #8 ""ṡul @ 6D7s410Ucp"" (92.23) | #9 ""R Y A N @ GO72Iwd2XL"" (350.03)",2026-09-15T05:02:22.475Z,178944854247501
"-- starting hand #1276 (id: j1vexkbccwnk)  No Limit Texas Hold'em (dealer: ""jahan @ iacG4hF18c"") --",2026-09-15T05:02:22.475Z,178944854247500
"""R Y A N @ GO72Iwd2XL"" shows a Q♣, K♣.",2026-09-15T05:02:17.174Z,178944853717400
"-- ending hand #1275 --",2026-09-15T05:02:15.860Z,178944853586002
"""jahan @ iacG4hF18c"" collected 7.50 from pot",2026-09-15T05:02:15.860Z,178944853586001
"Uncalled bet of 5.62 returned to ""jahan @ iacG4hF18c""",2026-09-15T05:02:15.860Z,178944853586000
"""R Y A N @ GO72Iwd2XL"" folds",2026-09-15T05:02:15.029Z,178944853502900
"""ṡul @ 6D7s410Ucp"" folds",2026-09-15T05:02:12.093Z,178944853209300
"""jahan @ iacG4hF18c"" bets 5.62",2026-09-15T05:02:11.220Z,178944853122000
"Turn: 4♠, A♠, 3♦ [3♣]",2026-09-15T05:02:07.331Z,178944852733100
"""R Y A N @ GO72Iwd2XL"" checks",2026-09-15T05:02:06.493Z,178944852649300
"""ṡul @ 6D7s410Ucp"" checks",2026-09-15T05:02:02.260Z,178944852226000
"""jahan @ iacG4hF18c"" checks",2026-09-15T05:02:00.600Z,178944852060000
"Flop:  [4♠, A♠, 3♦]",2026-09-15T05:01:59.106Z,178944851910600
"""ṡul @ 6D7s410Ucp"" calls 2.50",2026-09-15T05:01:58.274Z,178944851827400
"""jahan @ iacG4hF18c"" calls 2.50",2026-09-15T05:01:57.362Z,178944851736200
"""R Y A N @ GO72Iwd2XL"" raises to 2.50",2026-09-15T05:01:56.239Z,178944851623900
"""ṡul @ 6D7s410Ucp"" posts a big blind of 0.50",2026-09-15T05:01:52.069Z,178944851206906
"""jahan @ iacG4hF18c"" posts a small blind of 0.25",2026-09-15T05:01:52.069Z,178944851206905
"Player stacks: #3 ""jahan @ iacG4hF18c"" (99.72) | #8 ""ṡul @ 6D7s410Ucp"" (94.73) | #9 ""R Y A N @ GO72Iwd2XL"" (352.53)",2026-09-15T05:01:52.069Z,178944851206901
"-- starting hand #1275 (id: rcjncpxytxkz)  No Limit Texas Hold'em (dealer: ""R Y A N @ GO72Iwd2XL"") --",2026-09-15T05:01:52.069Z,178944851206900
"-- ending hand #1274 --",2026-09-15T05:01:46.067Z,178944850606702
"""jahan @ iacG4hF18c"" collected 0.50 from pot",2026-09-15T05:01:46.067Z,178944850606701
"Uncalled bet of 0.25 returned to ""jahan @ iacG4hF18c""",2026-09-15T05:01:46.067Z,178944850606700
"""R Y A N @ GO72Iwd2XL"" folds",2026-09-15T05:01:45.214Z,178944850521400
"""ṡul @ 6D7s410Ucp"" folds",2026-09-15T05:01:43.061Z,178944850306100
"""jahan @ iacG4hF18c"" posts a big blind of 0.50",2026-09-15T05:01:41.862Z,178944850186206
"""R Y A N @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-15T05:01:41.862Z,178944850186205
"Player stacks: #3 ""jahan @ iacG4hF18c"" (99.47) | #8 ""ṡul @ 6D7s410Ucp"" (94.73) | #9 ""R Y A N @ GO72Iwd2XL"" (352.78)",2026-09-15T05:01:41.862Z,178944850186201
"-- starting hand #1274 (id: bdx7kjlm62mp)  No Limit Texas Hold'em (dealer: ""ṡul @ 6D7s410Ucp"") --",2026-09-15T05:01:41.862Z,178944850186200
"-- ending hand #1273 --",2026-09-15T05:01:35.877Z,178944849587702
"""R Y A N @ GO72Iwd2XL"" collected 0.50 from pot",2026-09-15T05:01:35.877Z,178944849587701
"Uncalled bet of 0.25 returned to ""R Y A N @ GO72Iwd2XL""",2026-09-15T05:01:35.877Z,178944849587700
"""ṡul @ 6D7s410Ucp"" folds",2026-09-15T05:01:35.063Z,178944849506300
"""jahan @ iacG4hF18c"" folds",2026-09-15T05:01:31.789Z,178944849178900
"""R Y A N @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-15T05:01:30.240Z,178944849024006
"""ṡul @ 6D7s410Ucp"" posts a small blind of 0.25",2026-09-15T05:01:30.240Z,178944849024005
"Player stacks: #3 ""jahan @ iacG4hF18c"" (99.47) | #8 ""ṡul @ 6D7s410Ucp"" (94.98) | #9 ""R Y A N @ GO72Iwd2XL"" (352.53)",2026-09-15T05:01:30.240Z,178944849024001
"-- starting hand #1273 (id: m5we1tbp0r8m)  No Limit Texas Hold'em (dealer: ""jahan @ iacG4hF18c"") --",2026-09-15T05:01:30.240Z,178944849024000
"-- ending hand #1272 --",2026-09-15T05:01:24.273Z,178944848427302
"""R Y A N @ GO72Iwd2XL"" collected 1.25 from pot",2026-09-15T05:01:24.273Z,178944848427301
"Uncalled bet of 1.50 returned to ""R Y A N @ GO72Iwd2XL""",2026-09-15T05:01:24.273Z,178944848427300
"""ṡul @ 6D7s410Ucp"" folds",2026-09-15T05:01:23.456Z,178944848345600
"""jahan @ iacG4hF18c"" folds",2026-09-15T05:01:22.589Z,178944848258900
"""R Y A N @ GO72Iwd2XL"" raises to 2.00",2026-09-15T05:01:21.356Z,178944848135600
"""ṡul @ 6D7s410Ucp"" posts a big blind of 0.50",2026-09-15T05:01:16.671Z,178944847667106
"""jahan @ iacG4hF18c"" posts a small blind of 0.25",2026-09-15T05:01:16.671Z,178944847667105
"Player stacks: #3 ""jahan @ iacG4hF18c"" (99.72) | #8 ""ṡul @ 6D7s410Ucp"" (95.48) | #9 ""R Y A N @ GO72Iwd2XL"" (351.78)",2026-09-15T05:01:16.671Z,178944847667101
"-- starting hand #1272 (id: etmhs3vnn1lf)  No Limit Texas Hold'em (dealer: ""R Y A N @ GO72Iwd2XL"") --",2026-09-15T05:01:16.671Z,178944847667100
"-- ending hand #1271 --",2026-09-15T05:01:10.726Z,178944847072602
"""jahan @ iacG4hF18c"" collected 0.50 from pot",2026-09-15T05:01:10.726Z,178944847072601
"Uncalled bet of 0.25 returned to ""jahan @ iacG4hF18c""",2026-09-15T05:01:10.726Z,178944847072600
"""R Y A N @ GO72Iwd2XL"" folds",2026-09-15T05:01:09.910Z,178944846991000
"""ṡul @ 6D7s410Ucp"" folds",2026-09-15T05:01:09.060Z,178944846906000
"""jahan @ iacG4hF18c"" posts a big blind of 0.50",2026-09-15T05:01:01.285Z,178944846128506
"""R Y A N @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-15T05:01:01.285Z,178944846128505
"Player stacks: #3 ""jahan @ iacG4hF18c"" (99.47) | #8 ""ṡul @ 6D7s410Ucp"" (95.48) | #9 ""R Y A N @ GO72Iwd2XL"" (352.03)",2026-09-15T05:01:01.285Z,178944846128501
"-- starting hand #1271 (id: ajsqiorh4luv)  No Limit Texas Hold'em (dealer: ""ṡul @ 6D7s410Ucp"") --",2026-09-15T05:01:01.285Z,178944846128500
"-- ending hand #1270 --",2026-09-15T05:00:55.351Z,178944845535102
"""ṡul @ 6D7s410Ucp"" collected 5.50 from pot",2026-09-15T05:00:55.351Z,178944845535101
"Uncalled bet of 2.75 returned to ""ṡul @ 6D7s410Ucp""",2026-09-15T05:00:55.351Z,178944845535100
"""R Y A N @ GO72Iwd2XL"" folds",2026-09-15T05:00:54.482Z,178944845448200
"""ṡul @ 6D7s410Ucp"" bets 2.75",2026-09-15T05:00:50.322Z,178944845032200
"Flop:  [8♠, A♠, 3♠]",2026-09-15T05:00:47.952Z,178944844795200
"""jahan @ iacG4hF18c"" folds",2026-09-15T05:00:47.112Z,178944844711200
"""R Y A N @ GO72Iwd2XL"" calls 2.50",2026-09-15T05:00:46.090Z,178944844609000
"""ṡul @ 6D7s410Ucp"" raises to 2.50",2026-09-15T05:00:43.799Z,178944844379900
"""jahan @ iacG4hF18c"" calls 0.50",2026-09-15T05:00:41.422Z,178944844142200
"""R Y A N @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-15T05:00:39.747Z,178944843974706
"""ṡul @ 6D7s410Ucp"" posts a small blind of 0.25",2026-09-15T05:00:39.747Z,178944843974705
"Player stacks: #3 ""jahan @ iacG4hF18c"" (99.97) | #8 ""ṡul @ 6D7s410Ucp"" (92.48) | #9 ""R Y A N @ GO72Iwd2XL"" (354.53)",2026-09-15T05:00:39.747Z,178944843974701
"-- starting hand #1270 (id: tuvjmfuui18g)  No Limit Texas Hold'em (dealer: ""jahan @ iacG4hF18c"") --",2026-09-15T05:00:39.747Z,178944843974700
"""jahan @ iacG4hF18c"" shows a 8♥, 6♥.",2026-09-15T05:00:36.934Z,178944843693400
"-- ending hand #1269 --",2026-09-15T05:00:33.064Z,178944843306402
"""jahan @ iacG4hF18c"" collected 1.00 from pot",2026-09-15T05:00:33.064Z,178944843306401
"Uncalled bet of 1.50 returned to ""jahan @ iacG4hF18c""",2026-09-15T05:00:33.064Z,178944843306400
"""ṡul @ 6D7s410Ucp"" folds",2026-09-15T05:00:32.204Z,178944843220400
"""jahan @ iacG4hF18c"" raises to 2.00",2026-09-15T05:00:29.464Z,178944842946400
"""R Y A N @ GO72Iwd2XL"" folds",2026-09-15T05:00:26.642Z,178944842664200
"""ṡul @ 6D7s410Ucp"" posts a big blind of 0.50",2026-09-15T05:00:25.468Z,178944842546806
"""jahan @ iacG4hF18c"" posts a small blind of 0.25",2026-09-15T05:00:25.468Z,178944842546805
"Player stacks: #3 ""jahan @ iacG4hF18c"" (99.47) | #8 ""ṡul @ 6D7s410Ucp"" (92.98) | #9 ""R Y A N @ GO72Iwd2XL"" (354.53)",2026-09-15T05:00:25.468Z,178944842546801
"-- starting hand #1269 (id: 3ixqcno4kmeh)  No Limit Texas Hold'em (dealer: ""R Y A N @ GO72Iwd2XL"") --",2026-09-15T05:00:25.468Z,178944842546800
"-- ending hand #1268 --",2026-09-15T05:00:19.514Z,178944841951402
"""jahan @ iacG4hF18c"" collected 0.50 from pot",2026-09-15T05:00:19.514Z,178944841951401
"Uncalled bet of 0.25 returned to ""jahan @ iacG4hF18c""",2026-09-15T05:00:19.514Z,178944841951400
"""R Y A N @ GO72Iwd2XL"" folds",2026-09-15T05:00:18.660Z,178944841866000
"""ṡul @ 6D7s410Ucp"" folds",2026-09-15T05:00:17.698Z,178944841769800
"""jahan @ iacG4hF18c"" posts a big blind of 0.50",2026-09-15T05:00:14.252Z,178944841425206
"""R Y A N @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-15T05:00:14.252Z,178944841425205
"Player stacks: #3 ""jahan @ iacG4hF18c"" (99.22) | #8 ""ṡul @ 6D7s410Ucp"" (92.98) | #9 ""R Y A N @ GO72Iwd2XL"" (354.78)",2026-09-15T05:00:14.252Z,178944841425201
"-- starting hand #1268 (id: imyy1qdpd8pl)  No Limit Texas Hold'em (dealer: ""ṡul @ 6D7s410Ucp"") --",2026-09-15T05:00:14.252Z,178944841425200
"""R Y A N @ GO72Iwd2XL"" shows a 9♦.",2026-09-15T05:00:10.511Z,178944841051100
"-- ending hand #1267 --",2026-09-15T05:00:07.642Z,178944840764202
"""R Y A N @ GO72Iwd2XL"" collected 1.25 from pot",2026-09-15T05:00:07.642Z,178944840764201
"Uncalled bet of 1.25 returned to ""R Y A N @ GO72Iwd2XL""",2026-09-15T05:00:07.642Z,178944840764200
"""jahan @ iacG4hF18c"" folds",2026-09-15T05:00:06.787Z,178944840678700
"""R Y A N @ GO72Iwd2XL"" bets 1.25",2026-09-15T05:00:05.867Z,178944840586700
"Flop:  [9♥, 5♥, 2♣]",2026-09-15T05:00:02.707Z,178944840270700
"""R Y A N @ GO72Iwd2XL"" checks",2026-09-15T05:00:01.788Z,178944840178800
"""ṡul @ 6D7s410Ucp"" folds",2026-09-15T04:59:59.949Z,178944839994900
"""jahan @ iacG4hF18c"" calls 0.50",2026-09-15T04:59:55.739Z,178944839573900
"""R Y A N @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-15T04:59:54.474Z,178944839447406
"""ṡul @ 6D7s410Ucp"" posts a small blind of 0.25",2026-09-15T04:59:54.474Z,178944839447405
"Player stacks: #3 ""jahan @ iacG4hF18c"" (99.72) | #8 ""ṡul @ 6D7s410Ucp"" (93.23) | #9 ""R Y A N @ GO72Iwd2XL"" (354.03)",2026-09-15T04:59:54.474Z,178944839447401
"-- starting hand #1267 (id: gnq7gwiufi5r)  No Limit Texas Hold'em (dealer: ""jahan @ iacG4hF18c"") --",2026-09-15T04:59:54.474Z,178944839447400
"-- ending hand #1266 --",2026-09-15T04:59:48.472Z,178944838847202
"""jahan @ iacG4hF18c"" collected 1.00 from pot",2026-09-15T04:59:48.472Z,178944838847201
"Uncalled bet of 0.50 returned to ""jahan @ iacG4hF18c""",2026-09-15T04:59:48.472Z,178944838847200
"""ṡul @ 6D7s410Ucp"" folds",2026-09-15T04:59:47.602Z,178944838760200
"""jahan @ iacG4hF18c"" bets 0.50",2026-09-15T04:59:46.716Z,178944838671600
"Flop:  [3♥, A♣, 3♣]",2026-09-15T04:59:44.469Z,178944838446900
"""ṡul @ 6D7s410Ucp"" checks",2026-09-15T04:59:43.613Z,178944838361300
"""jahan @ iacG4hF18c"" calls 0.50",2026-09-15T04:59:36.586Z,178944837658600
"""R Y A N @ GO72Iwd2XL"" folds",2026-09-15T04:59:35.566Z,178944837556600
"""ṡul @ 6D7s410Ucp"" posts a big blind of 0.50",2026-09-15T04:59:34.251Z,178944837425106
"""jahan @ iacG4hF18c"" posts a small blind of 0.25",2026-09-15T04:59:34.251Z,178944837425105
"Player stacks: #3 ""jahan @ iacG4hF18c"" (99.22) | #8 ""ṡul @ 6D7s410Ucp"" (93.73) | #9 ""R Y A N @ GO72Iwd2XL"" (354.03)",2026-09-15T04:59:34.251Z,178944837425101
"-- starting hand #1266 (id: ks0gb9froikj)  No Limit Texas Hold'em (dealer: ""R Y A N @ GO72Iwd2XL"") --",2026-09-15T04:59:34.251Z,178944837425100
"""R Y A N @ GO72Iwd2XL"" shows a 10♥, 10♣.",2026-09-15T04:59:29.596Z,178944836959600
"-- ending hand #1265 --",2026-09-15T04:59:27.551Z,178944836755102
"""R Y A N @ GO72Iwd2XL"" collected 1.00 from pot",2026-09-15T04:59:27.551Z,178944836755101
"Uncalled bet of 1.50 returned to ""R Y A N @ GO72Iwd2XL""",2026-09-15T04:59:27.551Z,178944836755100
"""jahan @ iacG4hF18c"" folds",2026-09-15T04:59:26.744Z,178944836674400
"""R Y A N @ GO72Iwd2XL"" raises to 2.00",2026-09-15T04:59:25.878Z,178944836587800
"""ṡul @ 6D7s410Ucp"" folds",2026-09-15T04:59:22.860Z,178944836286000
"""jahan @ iacG4hF18c"" posts a big blind of 0.50",2026-09-15T04:59:20.204Z,178944836020406
"""R Y A N @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-15T04:59:20.204Z,178944836020405
"Player stacks: #3 ""jahan @ iacG4hF18c"" (99.72) | #8 ""ṡul @ 6D7s410Ucp"" (93.73) | #9 ""R Y A N @ GO72Iwd2XL"" (353.53)",2026-09-15T04:59:20.204Z,178944836020401
"-- starting hand #1265 (id: fdmqj0agpra8)  No Limit Texas Hold'em (dealer: ""ṡul @ 6D7s410Ucp"") --",2026-09-15T04:59:20.204Z,178944836020400
"-- ending hand #1264 --",2026-09-15T04:59:14.284Z,178944835428402
"""R Y A N @ GO72Iwd2XL"" collected 0.50 from pot",2026-09-15T04:59:14.284Z,178944835428401
"Uncalled bet of 0.25 returned to ""R Y A N @ GO72Iwd2XL""",2026-09-15T04:59:14.284Z,178944835428400
"""ṡul @ 6D7s410Ucp"" folds",2026-09-15T04:59:13.479Z,178944835347900
"""jahan @ iacG4hF18c"" folds",2026-09-15T04:58:58.174Z,178944833817400
"""R Y A N @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-15T04:58:56.561Z,178944833656106
"""ṡul @ 6D7s410Ucp"" posts a small blind of 0.25",2026-09-15T04:58:56.561Z,178944833656105
"Player stacks: #3 ""jahan @ iacG4hF18c"" (99.72) | #8 ""ṡul @ 6D7s410Ucp"" (93.98) | #9 ""R Y A N @ GO72Iwd2XL"" (353.28)",2026-09-15T04:58:56.561Z,178944833656101
"-- starting hand #1264 (id: 7xte5pc8pfs1)  No Limit Texas Hold'em (dealer: ""jahan @ iacG4hF18c"") --",2026-09-15T04:58:56.561Z,178944833656100
"-- ending hand #1263 --",2026-09-15T04:58:50.560Z,178944833056002
"""ṡul @ 6D7s410Ucp"" collected 6.00 from pot",2026-09-15T04:58:50.560Z,178944833056001
"Uncalled bet of 4.50 returned to ""ṡul @ 6D7s410Ucp""",2026-09-15T04:58:50.560Z,178944833056000
"""jahan @ iacG4hF18c"" folds",2026-09-15T04:58:49.755Z,178944832975500
"""R Y A N @ GO72Iwd2XL"" folds",2026-09-15T04:58:47.883Z,178944832788300
"""ṡul @ 6D7s410Ucp"" bets 4.50",2026-09-15T04:58:46.152Z,178944832615200
"""jahan @ iacG4hF18c"" checks",2026-09-15T04:58:43.774Z,178944832377400
"Turn: 10♦, 5♦, Q♥ [A♥]",2026-09-15T04:58:42.449Z,178944832244900
"""R Y A N @ GO72Iwd2XL"" checks",2026-09-15T04:58:41.622Z,178944832162200
"""ṡul @ 6D7s410Ucp"" checks",2026-09-15T04:58:39.734Z,178944831973400
"""jahan @ iacG4hF18c"" checks",2026-09-15T04:58:38.859Z,178944831885900
"Flop:  [10♦, 5♦, Q♥]",2026-09-15T04:58:35.728Z,178944831572800
"""ṡul @ 6D7s410Ucp"" calls 2.00",2026-09-15T04:58:34.865Z,178944831486500
"""jahan @ iacG4hF18c"" calls 2.00",2026-09-15T04:58:27.260Z,178944830726000
"""R Y A N @ GO72Iwd2XL"" raises to 2.00",2026-09-15T04:58:25.690Z,178944830569000
"""ṡul @ 6D7s410Ucp"" posts a big blind of 0.50",2026-09-15T04:58:22.629Z,178944830262906
"""jahan @ iacG4hF18c"" posts a small blind of 0.25",2026-09-15T04:58:22.629Z,178944830262905
"Player stacks: #3 ""jahan @ iacG4hF18c"" (101.72) | #8 ""ṡul @ 6D7s410Ucp"" (89.98) | #9 ""R Y A N @ GO72Iwd2XL"" (355.28)",2026-09-15T04:58:22.629Z,178944830262901
"-- starting hand #1263 (id: tr2bjnqqq6sz)  No Limit Texas Hold'em (dealer: ""R Y A N @ GO72Iwd2XL"") --",2026-09-15T04:58:22.629Z,178944830262900
"-- ending hand #1262 --",2026-09-15T04:58:16.692Z,178944829669202
"""ṡul @ 6D7s410Ucp"" collected 16.97 from pot",2026-09-15T04:58:16.692Z,178944829669201
"Uncalled bet of 8.48 returned to ""ṡul @ 6D7s410Ucp""",2026-09-15T04:58:16.692Z,178944829669200
"""jahan @ iacG4hF18c"" folds",2026-09-15T04:58:15.844Z,178944829584400
"""ṡul @ 6D7s410Ucp"" bets 8.48",2026-09-15T04:58:11.681Z,178944829168100
"""jahan @ iacG4hF18c"" checks",2026-09-15T04:58:08.991Z,178944828899100
"Turn: 4♦, K♦, 8♠ [5♠]",2026-09-15T04:58:06.624Z,178944828662400
"""jahan @ iacG4hF18c"" calls 6.36",2026-09-15T04:58:05.803Z,178944828580300
"""ṡul @ 6D7s410Ucp"" raises to 6.36",2026-09-15T04:58:04.766Z,178944828476600
"""jahan @ iacG4hF18c"" bets 3.18",2026-09-15T04:58:02.147Z,178944828214700
"Flop:  [4♦, K♦, 8♠]",2026-09-15T04:57:59.608Z,178944827960800
"""jahan @ iacG4hF18c"" calls 2.00",2026-09-15T04:57:58.777Z,178944827877700
"""R Y A N @ GO72Iwd2XL"" folds",2026-09-15T04:57:57.851Z,178944827785100
"""ṡul @ 6D7s410Ucp"" raises to 2.00",2026-09-15T04:57:56.886Z,178944827688600
"""jahan @ iacG4hF18c"" posts a big blind of 0.50",2026-09-15T04:57:54.977Z,178944827497706
"""R Y A N @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-15T04:57:54.977Z,178944827497705
"Player stacks: #3 ""jahan @ iacG4hF18c"" (110.08) | #8 ""ṡul @ 6D7s410Ucp"" (81.37) | #9 ""R Y A N @ GO72Iwd2XL"" (355.53)",2026-09-15T04:57:54.977Z,178944827497701
"-- starting hand #1262 (id: j1ibrgtq97yw)  No Limit Texas Hold'em (dealer: ""ṡul @ 6D7s410Ucp"") --",2026-09-15T04:57:54.977Z,178944827497700
"-- ending hand #1261 --",2026-09-15T04:57:49.052Z,178944826905202
"""jahan @ iacG4hF18c"" collected 5.00 from pot",2026-09-15T04:57:49.052Z,178944826905201
"Uncalled bet of 0.50 returned to ""jahan @ iacG4hF18c""",2026-09-15T04:57:49.052Z,178944826905200
"""ṡul @ 6D7s410Ucp"" folds",2026-09-15T04:57:48.230Z,178944826823000
"""jahan @ iacG4hF18c"" bets 0.50",2026-09-15T04:57:47.390Z,178944826739000
"""ṡul @ 6D7s410Ucp"" checks",2026-09-15T04:57:46.074Z,178944826607400
"Flop:  [2♥, 9♠, 3♣]",2026-09-15T04:57:44.775Z,178944826477500
"""R Y A N @ GO72Iwd2XL"" folds",2026-09-15T04:57:43.925Z,178944826392500
