player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,nit_escrow,net
"Sul3",9dMYR0bjPk,2026-09-13T16:43:23.056Z,2026-09-13T16:56:52.253Z,3796,0,0,0,-3796
"Sul",KCSQ_FP46U,2026-09-13T16:16:14.691Z,2026-09-13T16:43:42.448Z,2450,3796,0,0,1346
"Sulaiman",EdJ1R-UiP_,2026-09-13T15:29:53.601Z,2026-09-13T16:16:14.687Z,7500,2450,0,0,-5050
"Mr Bloodthirst",6D7s410Ucp,2026-09-13T15:23:14.942Z,,2000,,9195,0,7195
"rowan",GthBpPSqaK,2026-09-13T15:23:14.938Z,,9000,,9305,0,305
