entry,at,order
"""Cam (tiny?) @ eWUSzBpS1d"" shows a Q♠.",2026-09-21T03:04:48.719Z,178995988871900
"""Cam (tiny?) @ eWUSzBpS1d"" shows a A♠.",2026-09-21T03:04:48.671Z,178995988867100
"-- ending hand #410 --",2026-09-21T03:04:48.550Z,178995988855002
"""jahan @ iacG4hF18c"" collected 1.25 from pot",2026-09-21T03:04:48.550Z,178995988855001
"Uncalled bet of 0.93 returned to ""jahan @ iacG4hF18c""",2026-09-21T03:04:48.550Z,178995988855000
"""Cam (tiny?) @ eWUSzBpS1d"" folds",2026-09-21T03:04:47.678Z,178995988767800
"""jahan @ iacG4hF18c"" bets 0.93",2026-09-21T03:04:46.805Z,178995988680500
"""Cam (tiny?) @ eWUSzBpS1d"" checks",2026-09-21T03:04:33.722Z,178995987372200
"River: 3♦, 6♦, 4♥, 2♦ [J♣]",2026-09-21T03:04:33.539Z,178995987353900
"""jahan @ iacG4hF18c"" checks",2026-09-21T03:04:32.682Z,178995987268200
"""Cam (tiny?) @ eWUSzBpS1d"" checks",2026-09-21T03:04:31.821Z,178995987182100
"Turn: 3♦, 6♦, 4♥ [2♦]",2026-09-21T03:04:31.541Z,178995987154100
"""jahan @ iacG4hF18c"" checks",2026-09-21T03:04:30.691Z,178995987069100
"""Cam (tiny?) @ eWUSzBpS1d"" checks",2026-09-21T03:04:29.772Z,178995986977200
"Flop:  [3♦, 6♦, 4♥]",2026-09-21T03:04:28.552Z,178995986855200
"""Cam (tiny?) @ eWUSzBpS1d"" checks",2026-09-21T03:04:27.730Z,178995986773000
"""jahan @ iacG4hF18c"" checks",2026-09-21T03:04:25.416Z,178995986541600
"""jahan @ iacG4hF18c"" posts a missed big blind of 0.50",2026-09-21T03:04:13.837Z,178995985383709
"""jahan @ iacG4hF18c"" posts a missing small blind of 0.25",2026-09-21T03:04:13.837Z,178995985383708
"""Cam (tiny?) @ eWUSzBpS1d"" posts a big blind of 0.50",2026-09-21T03:04:13.837Z,178995985383707
"""jahan @ iacG4hF18c"" posts a small blind of 0.25",2026-09-21T03:04:13.837Z,178995985383706
"Your hand is A♠, Q♠",2026-09-21T03:04:13.837Z,178995985383705
"Player stacks: #3 ""jahan @ iacG4hF18c"" (109.21) | #5 ""Cam (tiny?) @ eWUSzBpS1d"" (129.25)",2026-09-21T03:04:13.837Z,178995985383703
"-- starting hand #410 (id: sqjgvxwftcgf)  No Limit Texas Hold'em (dealer: ""jahan @ iacG4hF18c"") --",2026-09-21T03:04:13.837Z,178995985383702
"The player ""jahan @ iacG4hF18c"" joined the game with a stack of 109.21.",2026-09-21T03:04:13.837Z,178995985383701
"The player ""Victor W @ GO72Iwd2XL"" stand up with the stack of 350.53.",2026-09-21T03:04:13.837Z,178995985383700
"Undealt cards:  [3♠, 2♦, 6♥, 5♣, Q♥]",2026-09-21T03:04:10.197Z,178995985019700
"-- ending hand #409 --",2026-09-21T03:04:07.846Z,178995984784602
"""Cam (tiny?) @ eWUSzBpS1d"" collected 0.50 from pot",2026-09-21T03:04:07.846Z,178995984784601
"Uncalled bet of 0.25 returned to ""Cam (tiny?) @ eWUSzBpS1d""",2026-09-21T03:04:07.846Z,178995984784600
"""Victor W @ GO72Iwd2XL"" folds",2026-09-21T03:04:07.025Z,178995984702500
"The player ""jahan @ iacG4hF18c"" sit back with the stack of 109.21.",2026-09-21T03:04:05.613Z,178995984561300
"""Cam (tiny?) @ eWUSzBpS1d"" posts a big blind of 0.50",2026-09-21T03:04:01.771Z,178995984177105
"""Victor W @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-21T03:04:01.771Z,178995984177104
"Your hand is 7♣, 8♥",2026-09-21T03:04:01.771Z,178995984177103
"Player stacks: #2 ""Victor W @ GO72Iwd2XL"" (350.78) | #5 ""Cam (tiny?) @ eWUSzBpS1d"" (129.00)",2026-09-21T03:04:01.771Z,178995984177101
"-- starting hand #409 (id: g1hf2uengim6)  No Limit Texas Hold'em (dealer: ""Victor W @ GO72Iwd2XL"") --",2026-09-21T03:04:01.771Z,178995984177100
"""Victor W @ GO72Iwd2XL"" shows a K♣.",2026-09-21T03:03:58.754Z,178995983875400
"-- ending hand #408 --",2026-09-21T03:03:58.108Z,178995983810801
"""Cam (tiny?) @ eWUSzBpS1d"" collected 58.00 from pot",2026-09-21T03:03:58.108Z,178995983810800
"""Victor W @ GO72Iwd2XL"" folds",2026-09-21T03:03:57.297Z,178995983729700
"River: 7♣, A♣, 5♠, 10♣ [J♣]",2026-09-21T03:03:26.941Z,178995980694100
"""Cam (tiny?) @ eWUSzBpS1d"" checks",2026-09-21T03:03:26.098Z,178995980609800
"""Victor W @ GO72Iwd2XL"" checks",2026-09-21T03:03:22.446Z,178995980244600
"Turn: 7♣, A♣, 5♠ [10♣]",2026-09-21T03:03:20.940Z,178995980094000
"""Cam (tiny?) @ eWUSzBpS1d"" checks",2026-09-21T03:03:20.097Z,178995980009700
"""Victor W @ GO72Iwd2XL"" checks",2026-09-21T03:03:19.011Z,178995979901100
"Flop:  [7♣, A♣, 5♠]",2026-09-21T03:03:13.747Z,178995979374700
"""Victor W @ GO72Iwd2XL"" calls 29.00",2026-09-21T03:03:12.879Z,178995979287900
"""Cam (tiny?) @ eWUSzBpS1d"" raises to 29.00",2026-09-21T03:02:42.155Z,178995976215500
